Date,Rate,BOP,GDP,GGDEBT,PPP,TERMTRADE,INTRATE,INFRATE,PPI
2019-12-17,1.1153,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-18,1.1116,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-19,1.1124,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-20,1.1078,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-21,1.108,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-23,1.1091,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-24,1.1089,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-25,1.1092,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-26,1.1096,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-27,1.1173,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-28,1.1175,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-30,1.1202,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2019-12-31,1.1222,-1.116684924313754,0.6691195229770096,0.574671041454612,0.67163,0.9672589656966124,0.0,0.7944444444444444,0.889358108108108
2020-01-01,1.1216,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-02,1.1172,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-03,1.116,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-04,1.116,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-06,1.1196,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-07,1.1146,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-08,1.1111,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-09,1.1106,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-10,1.112,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-11,1.112,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-13,1.1138,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-14,1.1127,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-15,1.1151,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-16,1.1138,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-17,1.1091,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-18,1.1091,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-20,1.1097,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-21,1.1083,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-22,1.1093,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-23,1.1057,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-24,1.1025,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-25,1.1025,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-27,1.1018,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-28,1.1023,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-29,1.1012,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-30,1.1034,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-01-31,1.1095,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-01,1.1094,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-03,1.1061,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-04,1.1044,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-05,1.1,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-06,1.0981,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-07,1.0946,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-08,1.0946,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-10,1.0912,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-11,1.092,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-12,1.0873,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-13,1.0839,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-14,1.0831,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-15,1.0831,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-17,1.0837,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-18,1.0795,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-19,1.0808,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-20,1.0786,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-21,1.0847,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-22,1.0847,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-24,1.0852,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-25,1.0881,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-26,1.0883,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-27,1.1004,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-28,1.1027,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-02-29,1.1028,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-02,1.1139,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-03,1.1171,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-04,1.1134,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-05,1.1232,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-06,1.1286,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-07,1.1286,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-09,1.144,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-10,1.1306,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-11,1.1261,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-12,1.1176,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-13,1.1142,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-14,1.1145,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-16,1.117,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-17,1.1015,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-18,1.0932,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-19,1.0667,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-20,1.0763,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-21,1.0764,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-23,1.0744,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-24,1.081,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-25,1.088,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-26,1.1039,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-27,1.1167,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-28,1.1169,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-30,1.1046,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-03-31,1.1027,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-01,1.0954,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-02,1.0852,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-03,1.0804,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-04,1.0805,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-06,1.0789,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-07,1.0893,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-08,1.0859,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-09,1.093,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-10,1.0936,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-11,1.0936,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-13,1.0915,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-14,1.0984,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-15,1.0903,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-16,1.0858,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-17,1.0874,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-18,1.0874,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-20,1.0864,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-21,1.0855,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-22,1.0824,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-23,1.078,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-24,1.0825,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-25,1.0822,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-27,1.0828,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-28,1.0827,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-29,1.0875,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-04-30,1.0943,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-01,1.1094,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-02,1.1095,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-04,1.0904,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-05,1.084,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-06,1.08,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-07,1.0836,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-08,1.0969,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-09,1.0971,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-11,1.0811,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-12,1.0851,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-13,1.0816,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-14,1.0803,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-15,1.082,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-16,1.0822,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-18,1.0918,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-19,1.0924,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-20,1.0979,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-21,1.0952,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-22,1.0901,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-23,1.0905,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-25,1.0894,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-26,1.0982,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-27,1.1012,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-28,1.1075,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-29,1.1104,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-05-30,1.1105,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-01,1.1132,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-02,1.1173,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-03,1.1231,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-04,1.1337,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-05,1.1291,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-06,1.1291,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-08,1.1295,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-09,1.1339,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-10,1.1377,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-11,1.1296,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-12,1.1257,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-13,1.1255,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-15,1.1329,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-16,1.1258,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-17,1.1245,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-18,1.1209,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-19,1.118,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-20,1.1177,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-22,1.1272,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-23,1.1312,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-24,1.1252,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-25,1.1221,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-26,1.1219,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-27,1.1218,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-29,1.1249,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-06-30,1.1235,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-01,1.1254,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-02,1.1242,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-03,1.1247,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-04,1.1245,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-06,1.1309,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-07,1.1276,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-08,1.1332,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-09,1.1287,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-10,1.1295,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-11,1.1295,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-13,1.1346,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-14,1.141,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-15,1.1412,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-16,1.1384,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-17,1.1428,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-18,1.143,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
2020-07-20,1.1446,-0.8135411985939591,0.6563907866104933,0.5634767449100304,0.668092,0.9834745679191803,0.0,0.5666666666666668,0.889358108108108
